_id,keyword,good_url,image_url,price,describe,shop,shop_url
ObjectId(5d5bcec2169344ce32384b13),iPad,detail.tmall.com/item.htm?id=581619814912&skuId=4010085292402&user_id=2616970884&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,6331.00,"[""\n【下单至高减700元】2018款 Apple/苹果 "","" Pro 11英寸智能平板电脑 A12处理器WiFi版 国行正品\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec2169344ce32384b14),iPad,detail.tmall.com/item.htm?id=589549346704&skuId=4200612355581&user_id=2616970884&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,3896.00,"[""\n【下单至高减527元】2019新款 Apple/苹果"","" Air 10.5英寸智能平板电脑 A12处理器WiFi支持pencil\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec2169344ce32384b15),电脑,detail.tmall.com/item.htm?id=520149040205&skuId=4329796143785&user_id=1652528654&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5096.00,"[""\n攀升 i7 8700/GTX1060升1660ti台式"",""主机高配吃鸡电竞游戏主机DIY网吧主播水冷组装台式机整机全套\n""]","[""\nIPASON攀升官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1652528654&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec2169344ce32384b16),iPad,detail.tmall.com/item.htm?id=589346193955&skuId=4611686607773581859&user_id=1917047079&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,4870.00,"[""\nApple/苹果 10.5 英寸 "","" Air\n""]","[""\nApple Store 官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1917047079&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec2169344ce32384b17),电脑,detail.tmall.com/item.htm?id=533652858113&skuId=4330578095502&user_id=1652528654&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5690.00,"[""\n攀升i7 8700升I7 9700/RTX2060图灵显卡水冷台式组装机DIY吃鸡高端游戏"",""主机全套整机diy高配\n""]","[""\nIPASON攀升官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1652528654&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec2169344ce32384b18),iPad,detail.tmall.com/item.htm?id=35550626143&skuId=4028694172510&user_id=1669409267&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,3338.00,"[""\n[天猫直送 两年保修]Apple/苹果 10.5英寸 "","" Air平板电脑便携式掌上电脑2019新款二合一 支持Apple Pencil\n""]","[""\n卓辰数码旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1669409267&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec2169344ce32384b19),电脑,detail.tmall.com/item.htm?id=20544471804&skuId=4198256497792&user_id=595397331&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,3899.00,"[""\n宁美国度 "",""主机i5 9400F/GTX1060升1660高配吃鸡电竞游戏型组装机"",""台式主机家用全套diy整机\n""]","[""\n宁美国度官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=595397331&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec2169344ce32384b1a),iPhone,detail.tmall.com/item.htm?id=577284665556&skuId=3812240009547&user_id=2616970884&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,8888.00,"[""\n【下单立减300元】Apple/苹果 "","" Xs Max 256G 全网通4G手机 双卡双待苹果"",""xsmax\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec2169344ce32384b1b),iPad,detail.tmall.com/item.htm?id=581104644378&skuId=4058407471646&user_id=1669409267&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,6769.00,"[""\n[12期分期 顺丰速发]2018新款 Apple/苹果 11 英寸 "","" Pro智能全面屏平板电脑便携式触控电脑支持面容识别\n""]","[""\n卓辰数码旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1669409267&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec2169344ce32384b1c),iPad,detail.tmall.com/item.htm?id=580996961794&skuId=4611686599424349698&user_id=1917047079&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,6331.00,"[""\nApple/苹果 11 英寸 "","" Pro\n""]","[""\nApple Store 官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1917047079&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec2169344ce32384b1d),电脑,detail.tmall.com/item.htm?id=594089299343&skuId=4372757262207&user_id=379092568&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,7199.00,"[""\nDell/戴尔 新G3 九代酷睿i5 GTX1650 15.6英寸吃鸡游戏本学生笔记本手提15P游匣轻薄白色"",""轻薄电竞屏144Hz\n""]","[""\n戴尔官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=379092568&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec2169344ce32384b1e),iPhone,detail.tmall.com/item.htm?id=579794586729&skuId=3856455121119&user_id=2616970884&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,5588.00,"[""\n【下单立减500元】Apple/苹果 "","" XR 全网通4G手机双卡双待 苹果"",""XR 苹果xr\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec2169344ce32384b1f),iPad,detail.tmall.com/item.htm?id=589406661887&skuId=4029453256927&user_id=2200724907121&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2588.00,"[""\n【延保一年】Apple/苹果 7.9 英寸"","" mini5 2019新款平板电脑国行正品支持Apple Pencil\n""]","[""\n宏音伟业数码专营\n""]",store.taobao.com/search.htm?user_number_id=2200724907121&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec2169344ce32384b20),电脑,detail.tmall.com/item.htm?id=17019553913&skuId=4375460887357&user_id=1097280647&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,2999.00,"[""\n京天i5 9400F/GTX1050Ti升1650吃鸡"",""主机高配办公家用电竞主播品牌设计台式机全套游戏机组装机DIY整机\n""]","[""\n京天华盛官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1097280647&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec3169344ce32384b21),手机,detail.tmall.com/item.htm?id=558420556696&skuId=3472379124296&user_id=1917047079&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,4799.00,"[""Apple/苹果 iPhone 8""]","[""\nApple Store 官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1917047079&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec3169344ce32384b22),iPhone,detail.tmall.com/item.htm?id=558760911386&skuId=3474429552698&user_id=2616970884&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,4688.00,"[""\n【下单立减500元】Apple/苹果 "","" 8 Plus 64G 全网通4G手机 官方正品苹果"",""8plus\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec3169344ce32384b23),iPad,detail.tmall.com/item.htm?id=587785421058&skuId=4173008095833&user_id=2200724907121&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,2868.00,"[""\nApple/苹果 "","" 2018新款 平板电脑 air2 9.7英寸32/128G wifi 正品全国联保 平板"",""\n""]","[""\n宏音伟业数码专营\n""]",store.taobao.com/search.htm?user_number_id=2200724907121&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec3169344ce32384b24),电脑,detail.tmall.com/item.htm?id=544885123221&skuId=4611686563312511125&user_id=459462135&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5099.00,"[""\nLenovo/联想 拯救者 Y7000 游戏笔记本四核手提"",""15.6英寸 酷睿九代轻薄独显4G 2019新款酷睿i5吃鸡游戏本P\n""]","[""\n联想艾克兰斯专卖店\n""]",store.taobao.com/search.htm?user_number_id=459462135&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec3169344ce32384b25),手机,detail.tmall.com/item.htm?id=558509313522&skuId=3472379284097&user_id=1917047079&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,7099.00,"[""Apple/苹果 iPhone 8 Plus""]","[""\nApple Store 官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1917047079&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec3169344ce32384b26),iPhone,detail.tmall.com/item.htm?id=580815288979&skuId=4280698650377&user_id=2616970884&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,6488.00,"[""\n【下单立减600元】Apple/苹果 "","" XR 256G 全网通4G手机双卡双待苹果XR "",""xr\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
ObjectId(5d5bcec3169344ce32384b27),iPad,detail.tmall.com/item.htm?id=596279892797&skuId=4370883447351&user_id=1776456424&cat_id=2&is_b=1&rn=d41e4f157e6af23587465dc8e65d5a34,img.alicdn.com/bao/uploaded/i1/2616970884/O1CN01FBBeY81IOufvM7Shg_!!2616970884.jpg,3298.00,"[""\n【选套餐壕礼】中移动2019新款"","" air Apple/苹果10.5 英寸 "","" Air wlan新款平板电脑支持PencilAir2\n""]","[""\n中国移动官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=1776456424&rn=d41e4f157e6af23587465dc8e65d5a34&keyword=iPad
ObjectId(5d5bcec3169344ce32384b28),电脑,detail.tmall.com/item.htm?id=594918011356&skuId=4611686613345399260&user_id=126446588&cat_id=2&is_b=1&rn=24eb9d81e61ff6ce9318ea1d92819449,img.alicdn.com/bao/uploaded/i3/1652528654/O1CN01MnK5Nk2Dna6cZDfka_!!1652528654.jpg,5999.00,"[""\n【大屏轻薄本】联想小新Air15 2019英特尔酷睿i5轻薄笔记本"",""1T固态/MX250独显/72%NTSC高色域\n""]","[""\n联想官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=126446588&rn=24eb9d81e61ff6ce9318ea1d92819449&keyword=电脑
ObjectId(5d5bcec3169344ce32384b29),手机,detail.tmall.com/item.htm?id=577284665556&skuId=3812240009547&user_id=2616970884&cat_id=2&is_b=1&rn=71e995c7e1f9aa3c14eb858e63edfd0c,img.alicdn.com/bao/uploaded/i2/TB1dpMacCf2gK0jSZFPFj4sopXa_102306.jpg,8888.00,"[""Apple/苹果 iPhone XS Max"",""配备A12仿生芯片，支持双卡""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=71e995c7e1f9aa3c14eb858e63edfd0c&keyword=手机
ObjectId(5d5bcec3169344ce32384b2a),iPhone,detail.tmall.com/item.htm?id=577261277057&skuId=3809774620053&user_id=2616970884&cat_id=2&is_b=1&rn=098bda40c085756653cdb11c48a1c290,img.alicdn.com/bao/uploaded/i2/2616970884/O1CN01efjuGr1IOufw5J2h8_!!2616970884.jpg,7188.00,"[""\n【下单立减489元】Apple/苹果"","" Xs 64G移动联通电信全网通4G手机 苹果"",""xs\n""]","[""\n苏宁易购官方旗舰店\n""]",store.taobao.com/search.htm?user_number_id=2616970884&rn=098bda40c085756653cdb11c48a1c290&keyword=iPhone
